,AbsoluteY,AbsoluteX,H2Db,H2Kb,PD1,PDL1,Region,Cell Type,IFNg
60544,253.51463537597658,77.32806652832033,2217.891288688206,4184.49600898132,2269.195660865245,6351.8264235352835,Cntrl_d3,PDL1n,0
60548,354.4155651855468,63.03492517089842,2645.9107030144623,5810.530501811505,3100.20042331337,8295.97947392614,Cntrl_d3,PDL1n,0
60550,265.10936425781256,4.8403363037110125,50000.0,15450.772270874628,48596.32501368773,22128.429340465023,Cntrl_d3,PDL1n,0
60551,179.91472753906248,70.99734741210938,1597.9531133846806,3923.5876552657546,1961.2803479392214,5380.940815386057,Cntrl_d3,PDL1n,0
60553,190.80386999511722,36.707467041015605,3109.9988072138144,4089.113382505155,3195.196588215534,7217.161440330358,Cntrl_d3,PDL1n,0
60555,277.3528902587891,21.213926757812487,2059.8353438395875,6589.803724333675,2290.549602534282,8832.650296019341,Cntrl_d3,PDL1n,0
60559,324.4602644042968,19.42695043945315,3574.542367574669,4767.651386353662,3955.976293950983,7762.079886594402,Cntrl_d3,PDL1n,0
60561,327.40345996093754,5.814820556640655,5914.869188912076,4862.962190848092,5245.15994050504,8942.500814761514,Cntrl_d3,PDL1n,0
60562,238.38318444824222,102.24527221679688,5096.524221993879,2743.9638700850396,4326.836764772956,5454.5186618055095,Cntrl_d3,PDL1n,0
60564,188.66640148925785,94.69293872070313,2680.787008278931,5291.062339463878,2821.0734675054186,8029.832376639442,Cntrl_d3,PDL1n,0
60567,329.62068200683586,70.39328222656252,2748.2649827063983,4306.6719437612,2880.8246087917105,6395.326018275104,Cntrl_d3,PDL1n,0
60570,266.1496578369141,100.50569702148437,5504.693417326169,3356.151513313782,4757.257341472394,5914.189631599659,Cntrl_d3,PDL1n,0
60574,266.5495300292969,71.4731534423828,2970.707051714835,1963.3197918504513,2745.6091591865534,6049.263283679532,Cntrl_d3,PDL1n,0
60577,353.3559890136719,92.48699169921878,6467.200932637648,4316.82109788445,5527.373742241808,6932.226940763656,Cntrl_d3,PDL1n,0
60579,263.4422713623047,43.6677927246094,1917.3429273101954,1584.6019763713532,2049.404926978206,4071.297865193184,Cntrl_d3,PDL1n,0
60581,174.3310133056641,104.791955078125,3119.067315315389,1235.534247528162,3067.1511140746643,4213.3895793312995,Cntrl_d3,PDL1n,0
60583,233.08327868652339,21.440669799804766,2855.6755625305445,3475.7749016066346,3010.491590014623,6575.156557255041,Cntrl_d3,PDL1n,0
60584,253.4994946289063,102.34251354980466,3219.7542967570494,1542.6845772377083,3222.678160370815,3698.930525401755,Cntrl_d3,PDL1n,0
60585,287.30022302246084,100.49722924804689,2545.4923481433766,3232.924212622867,3172.6232130290496,6216.189320487305,Cntrl_d3,PDL1n,0
60586,258.40146105957035,25.02686389160158,2476.344997482316,3134.8700107415875,2716.0282161600003,4672.041912375255,Cntrl_d3,PDL1n,0
60590,284.7286430664062,86.4298184814453,3112.139318937571,4085.216787101711,3333.4357558142174,6689.62678393467,Cntrl_d3,PDL1n,0
60591,300.34031799316404,22.014269409179803,4056.5740466211446,2053.7016864011425,3589.2899743386197,5067.726387229551,Cntrl_d3,PDL1n,0
60594,230.06341296386722,11.122825927734368,2310.5990031013807,734.6233004566568,1652.72311199679,1282.775926530684,Cntrl_d3,PDL1n,0
60598,260.54868591308593,15.096512695312526,4865.193673802122,3320.0587757411527,4816.255168298321,5958.257397315695,Cntrl_d3,PDL1n,0
60599,337.05350024414065,10.157499755859362,3157.043782780773,2613.5864044988284,3701.050276289071,5013.87699470699,Cntrl_d3,PDL1n,0
60603,281.2957893066406,62.23840222167968,3561.782794379944,1951.897567811512,3774.137010393934,4474.066777219767,Cntrl_d3,PDL1n,0
60610,321.6448677978516,105.14958044433592,2918.6431797153664,2337.156410110766,3122.5528507263402,5506.323700815517,Cntrl_d3,PDL1n,0
60611,317.0991921386719,102.45687451171875,2724.9076945965953,3672.7252747982693,3330.9722982463895,6633.712977865089,Cntrl_d3,PDL1n,0
60615,255.94723339843745,0.9367847900389847,441.68550774288383,434.61377855323707,418.99212651895243,2806.1704914857633,Cntrl_d3,PDL1n,0
60616,174.43929956054683,37.62125024414064,742.0850571792836,580.9069362833313,1486.8624447699797,1359.1831228114486,Cntrl_d3,PDL1n,0
60617,301.5129665527344,13.05002673339851,5129.3412457915165,3389.858951831032,4146.641009670724,6295.208746256331,Cntrl_d3,PDL1n,0
60618,268.67360656738276,65.72776916503909,4735.821832841834,2997.21627030154,4368.323562990625,6450.033862272632,Cntrl_d3,PDL1n,0
60626,266.5375646972657,16.360051757812528,3003.6109729966242,1411.9344297486189,2425.1675388914623,3193.585217131201,Cntrl_d3,PDL1n,0
60636,334.6677971191406,82.41554162597657,4177.100101509891,2271.678029043901,3536.557962113103,5250.974212080976,Cntrl_d3,PDL1n,0
60645,341.61928686523436,8.55732067871105,1556.2045394767958,1620.8371777340444,1808.633330179236,3985.306987445998,Cntrl_d3,PDL1n,0
60654,240.1640860595703,17.24636071777354,3461.573371285972,3566.8758589556855,3153.2873466634533,6987.957256517968,Cntrl_d3,PDL1n,0
60655,249.78886108398433,11.397476318359395,1931.2958296514182,1786.541448350576,2118.8893315198634,4641.231469437591,Cntrl_d3,PDL1n,0
60656,212.08821679687503,33.780608764648434,2726.0322613860685,3182.117410181762,2261.341004219076,4756.110271819222,Cntrl_d3,PDL1n,0
60658,235.79931701660155,65.09820861816405,1835.2994232782323,1568.3255305058315,2375.5985298422775,3295.8468478343516,Cntrl_d3,PDL1n,0
60661,224.18226818847654,26.387,1834.0071065628301,5526.167044577109,2238.89498597181,7680.73703683333,Cntrl_d3,PDL1n,0
60663,236.4115278320312,8.723270629882734,2936.48436665725,857.500005347059,3301.0830560009795,2680.5645856731144,Cntrl_d3,PDL1n,0
60664,170.44066967773438,29.740330322265606,6184.421784415736,2120.8859238323225,5377.000431220901,10646.62139273511,Cntrl_d3,PDL1n,0
60666,229.20632702636715,90.27515405273436,2704.524189520538,2537.8204518274815,2968.375347558452,6288.155284137265,Cntrl_d3,PDL1n,0
60668,242.27527685546875,13.079019653320245,3643.258631151304,3276.4523798633186,3093.630346745776,5453.5062200659595,Cntrl_d3,PDL1n,0
60670,264.724862915039,34.23427893066406,3792.2957505903737,1229.2119742791367,3438.8227054605377,4086.731111710168,Cntrl_d3,PDL1n,0
60674,258.2663448486328,43.558724121093746,2323.6923759797946,1.5593516986991185,1303.2378701708703,0.0,Cntrl_d3,PDL1n,0
60675,238.14249719238285,90.45007800292967,1746.3222556412236,160.82389530422893,1351.146192445617,2488.0386998803774,Cntrl_d3,PDL1n,0
60676,289.00164721679687,84.81063293457032,2042.9675976277824,3529.6403763309386,2710.5999477708206,5985.220443642867,Cntrl_d3,PDL1n,0
60687,262.7848684082031,29.08725329589845,2407.5711170955365,1959.0005257704563,2367.1742536869806,4504.798455022099,Cntrl_d3,PDL1n,0
60688,261.4646320800781,62.94872875976563,1705.3313900136309,715.756373958826,1876.0580023206182,5579.808327074803,Cntrl_d3,PDL1n,0
60691,347.4767770996094,105.68268200683593,1953.359100877651,1320.2862091302886,2333.161509389343,5977.349830119793,Cntrl_d3,PDL1n,0
60693,305.8398607177734,26.172958618164046,1877.312278882484,972.855212208897,2768.043065678793,4197.792902533514,Cntrl_d3,PDL1n,0
60696,263.31580700683594,105.65125,1375.368041342541,105.3119311529772,1914.610636127381,796.0828365578628,Cntrl_d3,PDL1n,0
60698,314.8615369873047,0.8013924560547707,3368.345594320904,2628.8155307621437,2666.546008021839,4211.089755379805,Cntrl_d3,PDL1n,0
60707,215.4525,53.93492199707032,1844.6567710608256,8525.975312876768,3347.262241734243,11466.242540985857,Cntrl_d3,PDL1n,0
60708,173.1531184082031,30.49630920410158,4197.0755662255815,2122.9657265710252,3415.8900148749312,5886.273733635323,Cntrl_d3,PDL1n,0
60713,256.59036999511716,105.7724219970703,4447.014266110651,214.33978580522728,3166.719650010796,900.6026961410408,Cntrl_d3,PDL1n,0
60714,354.1142229003906,68.84708520507814,1665.9247033036465,1265.3475352868852,1796.7627091845613,2105.4218624785412,Cntrl_d3,PDL1n,0
60724,269.9975245361328,105.88259509277344,2572.8403087590805,642.606823585732,2106.842723054424,3410.4890598094794,Cntrl_d3,PDL1n,0
60727,248.57051416015622,6.53651416015623,2138.211396225181,135.19236234885085,1231.33937263869,93.69143269681967,Cntrl_d3,PDL1n,0
60728,175.22473156738283,33.99497229003907,1532.4868157153355,2557.7355409085253,2158.2828147437735,4769.782070309735,Cntrl_d3,PDL1n,0
60729,288.71401904296874,0.367511108398503,2092.5819051120316,385.74288199306176,2107.196166087472,1463.7572624878894,Cntrl_d3,PDL1n,0
60736,376.2154797363281,52.40303735351563,2789.045972019006,4623.940658787266,2690.1360365847963,7059.066538696,Cntrl_d3,PDL1n,0
60742,475.2079851074219,55.71849279785158,5765.935590823693,4173.88793599825,5253.309316523521,6767.223717259609,Cntrl_d3,PDL1n,0
60743,510.9157573242187,51.58787609863282,3621.1443548800253,5785.650423199653,3824.7406569406908,8587.674795109102,Cntrl_d3,PDL1n,0
60744,371.34043530273436,11.468900146484373,2929.831041892383,6898.413675655602,3555.45083186303,9538.30625845821,Cntrl_d3,PDL1n,0
60745,459.8608820800781,13.036450683593728,2067.7450928807507,6656.844317801384,3652.261557881901,9699.516365445028,Cntrl_d3,PDL1n,0
60747,368.4409592285157,28.091323486328122,10739.68651342562,5481.791512829141,8299.381939600284,8284.105703524952,Cntrl_d3,PDL1n,0
60755,540.6079128417969,10.404813964843754,7249.759626506246,3303.15161148673,5835.67736537444,5664.112981924766,Cntrl_d3,PDL1n,0
60758,365.44359753417973,97.97443103027342,3768.428412030112,1796.5478014913615,4045.8400109049185,5927.488844450005,Cntrl_d3,PDL1n,0
60761,404.70355468750006,102.21434643554687,3305.436727391671,3521.9867831786896,3542.3943599443905,8799.181898514851,Cntrl_d3,PDL1n,0
60762,366.1368044433593,48.66732263183593,2182.4271030526897,5069.932910665217,2497.5945493702566,7203.0214760354565,Cntrl_d3,PDL1n,0
60763,383.2753937988281,104.99338684082034,2091.1890895671318,2270.197754396868,2149.517574333335,6361.349039896784,Cntrl_d3,PDL1n,0
60766,424.857591796875,1.5620194091797543,2206.6461875161935,3391.321355280732,2382.515810053966,5227.41075159488,Cntrl_d3,PDL1n,0
60772,379.68616235351567,44.09366650390626,1836.8802018595043,2984.6123554879923,1926.1606626367313,6198.531180147568,Cntrl_d3,PDL1n,0
60776,528.8185632324219,63.6036005859375,4446.692745419289,8081.7135324085175,4309.695328204447,8610.464174265193,Cntrl_d3,PDL1n,0
60782,412.66335375976564,28.170570800781263,1873.371100161035,5452.858044346675,2642.2819419405096,6510.101865479841,Cntrl_d3,PDL1n,0
60784,453.23696630859376,28.65295776367185,6233.93219273415,5513.491982166631,5677.6762178469535,8440.608782424282,Cntrl_d3,PDL1n,0
60787,391.1383657226562,69.3182431640625,11144.321248043809,3065.4481645273286,8966.924621095459,6543.255792444015,Cntrl_d3,PDL1n,0
60789,483.5360402832031,15.360716430663956,2117.9302790543643,4085.6133253670664,3155.8487993401336,7532.954172916837,Cntrl_d3,PDL1n,0
60790,460.2691760253906,27.838348754882816,2703.2488744868183,4219.308089809204,3234.6922873114104,8087.7787362013,Cntrl_d3,PDL1n,0
60791,475.5421860351563,43.71229455566407,5046.876666776563,5751.838117845222,4339.63705472164,7406.8921963205785,Cntrl_d3,PDL1n,0
60794,500.3472397460938,100.42677185058596,2911.2278017959993,4012.797974813913,3132.5380751885455,6176.656302562749,Cntrl_d3,PDL1n,0
60795,403.7785424804688,71.3530859375,7448.745042020827,6501.381086237789,5889.61504775942,8325.893115322946,Cntrl_d3,PDL1n,0
60799,374.81010546874995,90.51289599609373,3525.302097087422,1813.6761639618335,3457.011258304525,5400.075138262129,Cntrl_d3,PDL1n,0
60800,434.75301342773434,50.528668090820304,3677.0662862682752,932.6820250753531,2679.028456156795,3440.631621599609,Cntrl_d3,PDL1n,0
60801,374.88060888671873,100.55245385742188,2921.525720390753,4146.384163302442,2904.8124901561478,6620.095754468347,Cntrl_d3,PDL1n,0
60806,423.41374438476566,46.3789989013672,3122.428925599058,5606.429626532172,2791.7707278215976,7676.696119890337,Cntrl_d3,PDL1n,0
60812,387.5333952636719,30.07950146484376,4577.8988789254845,5541.561226521454,5068.584132064233,8332.427376549935,Cntrl_d3,PDL1n,0
60814,493.94136914062506,7.340032226562528,2776.40918874754,3199.5657682422184,2598.3265478346984,4112.253375561827,Cntrl_d3,PDL1n,0
60815,492.7815603027344,18.19360083007814,3877.008329738828,5331.763148409254,3916.611255000241,9316.838757938778,Cntrl_d3,PDL1n,0
60816,410.00981127929685,17.541582275390624,3499.2396525144477,665.5528508748677,3521.6953706039867,5771.894957112822,Cntrl_d3,PDL1n,0
60818,490.8253205566406,55.72553393554688,2993.575069207347,3591.1843964452773,3226.2481919206166,5844.646802113062,Cntrl_d3,PDL1n,0
60819,450.3192661132813,96.7593975830078,5287.381322403898,3749.751484074009,4719.27377664044,6030.596831607342,Cntrl_d3,PDL1n,0
60820,483.59273754882815,63.21495739746092,1850.3317434986843,2901.762833420846,1701.4690722384876,3822.9207134383223,Cntrl_d3,PDL1n,0
60821,420.5701372070313,86.37855163574221,2671.555850755932,3565.3160069016585,2518.467691067027,5029.179850999941,Cntrl_d3,PDL1n,0
60823,456.8111950683593,72.28674999999998,3954.203898692972,3908.395114378112,3997.1797505056056,6458.985947653861,Cntrl_d3,PDL1n,0
60824,430.91085327148437,18.082875488281275,5905.316888512864,2778.775276528118,4541.511750252788,4227.6726188720295,Cntrl_d3,PDL1n,0
60826,430.2441081542969,83.84871228027345,1826.8879357198773,1761.5809493507245,1871.1674224500418,5437.550232650817,Cntrl_d3,PDL1n,0
60827,444.2015759277343,58.269915771484364,3677.208722579255,358.49706148517606,2968.229455963814,4096.472323447253,Cntrl_d3,PDL1n,0
60828,464.47821166992185,78.5061915283203,2720.6179814006664,2143.1144899870105,2131.3501253049235,5492.535967125809,Cntrl_d3,PDL1n,0
60830,501.7863010253907,53.04106567382814,2557.2246419493636,3016.759941951215,2773.9523175516792,4532.29368226365,Cntrl_d3,PDL1n,0
60831,373.20168872070315,1.0692778320312755,1780.2889709357082,2621.3069303429756,1941.3557768747587,4690.71544445961,Cntrl_d3,PDL1n,0
60833,413.3000014648437,9.0655711669923,6843.5153993555,1928.3180402961543,6999.685656706045,5228.1984029482,Cntrl_d3,PDL1n,0
60834,547.8966408691406,58.0891472167969,2356.3958663253106,4049.2882622291054,3007.3772173698367,5861.237040617959,Cntrl_d3,PDL1n,0
60838,472.2148112792969,31.3001954345703,4663.36784400121,5916.435891592906,4686.4175214363995,8224.634781343631,Cntrl_d3,PDL1n,0
60839,374.73012182617185,36.18577856445313,1567.3764389637881,1286.1673958819729,1603.0614296705076,4184.523189733854,Cntrl_d3,PDL1n,0
60845,486.55986376953126,92.3354001464844,2691.983749111936,5108.065325080649,2351.392086353044,6580.919687157094,Cntrl_d3,PDL1n,0
60847,479.39465478515626,94.80168518066404,3187.6743903141123,5221.021407998605,3788.785627564247,7544.650353012894,Cntrl_d3,PDL1n,0
60848,465.1698078613281,7.652235351562524,3752.5378846998706,2724.7518271632366,3220.6925665922167,6835.480934537301,Cntrl_d3,PDL1n,0
60849,390.75142529296875,15.639140502929763,7863.8807708760805,3190.646692003337,7038.073313728431,7020.342412161261,Cntrl_d3,PDL1n,0
60850,498.14525048828125,29.819439575195304,3500.626989739694,2650.06320421792,3113.2091822576626,4896.716658405289,Cntrl_d3,PDL1n,0
60852,543.5475187988282,33.625381591796895,2025.8110117349584,6400.495142560201,2615.728387136279,9108.98848081609,Cntrl_d3,PDL1n,0
60856,419.05624658203124,17.967640136718728,3677.534399237252,2063.031125793883,3674.6826185733544,6890.882029725954,Cntrl_d3,PDL1n,0
60859,444.03912353515625,8.569101928711007,1855.8784476936312,1827.6219359411828,2391.183238866993,5694.033113332722,Cntrl_d3,PDL1n,0
60861,478.31832714843756,83.91788110351564,3242.1130194294005,2777.533396909661,3034.5813202281456,4775.870585770856,Cntrl_d3,PDL1n,0
60863,477.2713605957032,23.901570434570203,3514.364348538705,2038.358083317174,2880.0278021201148,6200.563733639847,Cntrl_d3,PDL1n,0
60867,427.47993237304684,57.40615686035159,3406.81359929447,5670.964543256804,3164.07451611757,7618.412869749643,Cntrl_d3,PDL1n,0
60872,429.13059594726565,64.06371362304685,1684.417810284246,1951.8011307843933,1703.390437013157,2967.8289992430114,Cntrl_d3,PDL1n,0
60876,493.2201357421875,42.29550720214843,3065.8796321567434,2122.6828221453165,2734.2002529744063,5001.862214063521,Cntrl_d3,PDL1n,0
60877,454.04545458984376,3.5215726318360225,2219.0230339655004,1127.021180301924,2012.6978677214763,2322.4425253575373,Cntrl_d3,PDL1n,0
60881,428.4293354492188,96.29330187988279,2242.3336619044653,2097.49488686997,2045.9813375573628,3371.9097785236086,Cntrl_d3,PDL1n,0
60884,439.7401638183594,67.89800427246092,8816.515976357578,2725.7156916458207,6908.132533437343,5513.11343248145,Cntrl_d3,PDL1n,0
60887,440.1017009277343,40.44244543457029,2289.5256075641855,3251.5669061730264,2677.0311176460505,6096.661605118037,Cntrl_d3,PDL1n,0
60888,415.59265112304683,3.4872413330077165,10864.977572967095,2397.175308988537,7530.618018142169,5510.710358352553,Cntrl_d3,PDL1n,0
60889,485.5049816894531,35.24682214355471,2975.71858075195,480.9587668261847,2434.670311778443,1881.8042507648468,Cntrl_d3,PDL1n,0
60892,405.37775512695316,75.66824487304689,1542.0666966203883,425.81744034887066,803.8152487492805,1134.8381873480864,Cntrl_d3,PDL1n,0
60893,544.8646257324219,49.29122265625,3248.6318420014045,1876.2680094669824,2412.67242846716,3324.88492772679,Cntrl_d3,PDL1n,0
