,AbsoluteY,AbsoluteX,H2Db,H2Kb,PD1,PDL1,Region,Cell Type,IFNg
2801,317.2326752929687,116.98205560302733,4017.645484981572,7066.2296136928735,2298.35966590058,12333.67973139283,2HCTcell_d3,PDL1p,0
2802,418.56799267578117,208.43964624023437,7991.6835455247,12160.110265976991,2374.3631308295676,22352.219084974473,2HCTcell_d3,PDL1p,0
2803,379.79746362304695,134.91716790771483,5545.420756887692,11278.956382189821,2364.515539947209,17860.848168023203,2HCTcell_d3,PDL1p,0
2804,358.2039970703124,249.97039331054685,3501.3244365038026,6552.797532542637,2191.2600039866397,13034.900656211537,2HCTcell_d3,PDL1p,0
2805,409.03005834960936,288.21886572265623,10586.199864982813,17089.213083770486,2531.1364033133764,28445.98083511006,2HCTcell_d3,PDL1p,0
2806,347.2359294433593,224.61580871582032,5280.382296778164,9400.530341346752,1755.5036486636802,16486.47974662079,2HCTcell_d3,PDL1p,0
2807,342.8762226562501,203.9904295654298,5035.828974019636,8598.912052694826,2146.502481377479,15247.861118459974,2HCTcell_d3,PDL1p,0
2808,325.01253417968746,57.46787469482422,7473.30151541193,9861.58295469056,1311.6070928942283,17306.34515529122,2HCTcell_d3,PDL1p,0
2809,349.81979687500007,79.24995629882812,5304.286283407829,11711.603907545901,2155.048242105921,18988.192604995736,2HCTcell_d3,PDL1p,0
2810,325.16265307617186,262.02578747558596,6004.517545160374,5510.152765804541,2873.5359014258747,22821.16369070233,2HCTcell_d3,PDL1p,0
2811,426.05166357421876,290.08545751953125,4713.970138098754,12580.090147155452,2237.250539959794,24562.841963206534,2HCTcell_d3,PDL1p,0
2812,390.48186083984365,252.19419628906252,3262.784419648604,3487.8251464952546,2056.943393413605,15013.377015575772,2HCTcell_d3,PDL1p,0
2813,353.85809643554694,209.05328369140625,10039.173401572305,14146.66581768844,1974.6419993822424,31855.700533597643,2HCTcell_d3,PDL1p,0
2814,344.262728515625,127.56145703125003,3962.8702225689817,10238.783910146953,2305.1391290209813,18926.496198990648,2HCTcell_d3,PDL1p,0
